400.438	-42.2052
402.477	11.9882
404.514	-9.09263
406.551	6.36105
408.587	-0.0115453
410.624	16.8286
412.66	11.9398
414.694	18.0205
416.728	26.9525
418.762	6.42539
420.794	-21.0197
422.828	0.192972
424.859	6.44333
426.89	-4.18265
428.92	-11.5452
430.95	-2.60768
432.979	-7.41895
435.01	-2.84504
437.038	-34.9419
439.065	0.517083
441.091	-2.80534
443.118	-21.0791
445.144	-14.3281
447.169	-1.6928
449.194	-4.32886
451.217	37.3213
453.241	52.7431
455.264	48.9966
457.285	64.4513
459.308	61.5982
461.328	9.88675
463.349	13.5273
465.368	18.8212
467.388	6.5504
469.406	25.3506
471.424	35.8
473.441	20.8154
475.459	2.69931
477.475	38.8527
479.491	37.6904
481.505	7.48825
483.52	45.6036
485.534	32.7849
487.547	32.1769
489.56	-1.25
491.571	42.3132
493.582	2.0069
495.594	-31.3206
497.604	-7.86097
499.613	33.4501
501.623	10.9952
503.63	21.4028
505.639	32.8148
507.645	2.51149
509.653	1.04813
511.658	26.3801
513.663	29.835
515.669	155.161
517.673	196.974
519.677	292.962
521.679	253.018
523.682	194.138
525.684	103.667
527.685	68.5406
529.686	-12.6479
531.686	-6.033
533.686	-32.5551
535.685	-37.1871
537.683	-42.5458
539.68	-4.55545
541.678	-16.4689
543.675	-16.5719
545.67	-12.7557
547.666	-13.8505
549.66	-32.5684
551.655	-40.3444
553.648	-26.2493
555.641	-3.93919
557.634	-17.7548
559.625	35.7151
561.616	-38.3047
563.607	16.0408
565.597	20.5349
567.586	-6.17863
569.575	48.1333
571.563	23.7549
573.551	28.0596
575.538	30.3543
577.525	-4.10462
579.511	25.845
581.496	-0.0294069
583.481	3.48501
585.465	-9.30172
587.448	-24.4699
589.432	-6.41974
591.414	0.495505
593.395	4.34339
595.377	2.33502
597.357	-35.6661
599.337	24.1242
601.317	-22.1368
603.296	10.6589
605.274	-49.5246
607.251	-13.3889
609.228	-4.20682
611.205	16.7637
613.181	23.3231
615.156	14.4673
617.13	44.3687
619.104	5.68814
621.078	16.5353
623.052	9.28501
625.023	32.3936
626.995	23.864
628.966	42.7242
630.937	78.217
632.907	43.5357
634.876	42.7271
636.845	58.3759
638.813	60.2799
640.781	84.601
642.748	131.38
644.714	80.1336
646.68	93.327
648.645	74.9435
650.61	84.7706
652.574	63.9996
654.538	68.5394
656.501	101.332
658.463	80.0858
660.425	64.6141
662.387	54.9319
664.346	77.4328
666.307	57.8071
668.266	42.0098
670.226	59.2571
672.183	53.9487
674.141	48.5585
676.099	67.4246
678.055	22.255
680.011	31.5378
681.966	48.6565
683.921	59.0788
685.875	32.8333
687.829	25.0109
689.782	62.5594
691.735	39.2836
693.685	7.36837
695.637	21.7647
697.588	-18.6109
699.538	45.1408
701.488	-5.40511
703.437	-16.3091
705.385	48.9153
707.332	70.8367
709.281	20.4433
711.227	49.7874
713.172	68.4548
715.118	58.321
717.062	50.3576
719.008	45.631
720.952	20.9997
722.894	24.5014
724.836	75.3325
726.779	46.7923
728.72	36.2757
730.661	36.0797
732.601	28.8934
734.541	32.2509
736.481	19.1405
738.418	14.7214
740.357	18.9221
742.294	-2.2084
744.23	18.9435
746.167	8.87123
748.103	-19.7454
750.038	4.58071
751.972	4.79776
753.906	7.06915
755.839	-31.7719
757.772	11.2997
759.704	3.67588
761.636	-13.3619
763.567	-34.1092
765.497	-9.65784
767.427	-9.16322
769.357	-9.60323
771.285	-13.8544
773.213	-43.9918
775.14	-1.01244
777.067	-16.504
778.994	-29.9046
780.92	-41.1886
782.844	-8.89784
784.769	4.36608
786.693	-6.3453
788.616	3.32119
790.539	29.494
792.462	95.475
794.384	-5.70717
796.305	27.1161
798.226	44.4283
800.145	50.1719
802.065	45.344
803.985	58.2901
805.902	44.8898
807.82	69.7288
809.738	80.712
811.654	38.2706
813.569	73.4042
815.486	67.9072
817.401	109.711
819.315	89.2198
821.229	83.4916
823.142	76.6213
825.055	54.6086
826.967	42.1004
828.877	40.9912
830.788	44.302
832.699	1.6675
834.608	50.6078
836.518	19.4714
838.426	3.27481
840.334	16.8094
842.241	59.983
844.149	-26.1718
846.055	-8.36469
847.961	26.8818
849.866	10.0963
851.77	7.87293
853.674	-34.2771
855.578	-9.04804
857.481	12.4458
859.383	-18.3339
861.285	12.2271
863.185	4.04335
865.086	2.72352
866.987	9.26863
868.886	10.2009
870.784	45.343
872.683	39.2047
874.581	32.4694
876.477	33.7894
878.375	34.3045
880.271	28.9798
882.166	36.135
884.061	13.7938
885.955	1.84446
887.849	19.8721
889.743	41.7171
891.634	10.0405
893.527	-16.5198
895.419	-1.7852
897.309	-14.1086
899.2	-20.4635
901.089	-26.9004
902.979	-16.9175
904.867	-59.1805
906.755	33.6581
908.642	-14.7939
910.53	-5.21828
912.417	-24.7628
914.302	-19.3455
916.188	-34.2214
918.071	-29.2126
919.956	1.46691
921.839	-23.3771
923.723	-1.05891
925.604	-11.6401
927.487	22.3446
929.367	29.7785
931.249	1.81754
933.129	60.813
935.009	31.5518
936.888	10.2887
938.766	46.9466
940.644	61.4544
942.521	55.6851
944.398	77.9271
946.274	93.1422
948.15	73.1358
950.025	90.5631
951.899	141.53
953.773	97.3598
955.647	101.719
957.519	67.2575
959.392	112.839
961.263	74.5369
963.134	97.9037
965.006	69.839
966.875	94.4174
968.745	85.1218
970.613	40.0859
972.482	63.2928
974.35	85.4381
976.217	107.456
978.083	88.5844
979.949	53.2363
981.815	74.5493
983.679	68.3217
985.544	56.9977
987.407	21.4198
989.271	19.1865
991.134	68.2427
992.995	41.4622
994.858	23.6615
996.719	138.409
998.579	94.7216
1000.44	142.601
1002.3	104.733
1004.16	104.208
1006.01	25.9611
1007.87	75.8151
1009.73	66.8932
1011.59	15.2357
1013.44	54.7083
1015.3	85.4359
1017.15	53.3777
1019.01	22.3854
1020.86	43.4441
1022.71	9.47112
1024.57	35.6542
1026.42	-19.2377
1028.27	17.2717
1030.12	-35.4665
1031.97	-30.9789
1033.82	5.60091
1035.67	1.72388
1037.52	-2.40249
1039.37	-48.0473
1041.21	-19.1924
1043.06	50.0193
1044.91	48.7018
1046.75	41.3514
1048.6	14.7742
1050.45	-7.89882
1052.29	38.9049
1054.13	25.9279
1055.98	27.8695
1057.82	12.4601
1059.66	7.99327
1061.5	-13.7008
1063.34	13.9113
1065.18	-24.9356
1067.02	16.6793
1068.86	7.9757
1070.7	-26.8448
1072.54	1.58943
1074.38	-20.0364
1076.21	-30.4008
1078.05	22.6617
1079.89	3.98339
1081.72	-1.30775
1083.56	-9.33866
1085.39	-1.18736
1087.22	-3.04681
1089.06	11.1073
1090.89	8.14515
1092.72	42.4259
1094.55	12.5172
1096.38	46.3083
1098.21	56.321
1100.04	50.4832
1101.87	81.1436
1103.7	49.9935
1105.53	77.2758
1107.36	72.7809
1109.18	108.598
1111.01	23.3959
1112.84	89.6282
1114.66	90.9693
1116.49	50.682
1118.31	116.314
1120.14	75.8019
1121.96	65.5351
1123.78	83.4507
1125.6	109.158
1127.43	106.993
1129.25	79.0827
1131.07	88.6804
1132.89	100.07
1134.71	89.8234
1136.52	40.73
1138.34	146.779
1140.16	118.64
1141.98	42.9883
1143.8	90.893
1145.61	17.6876
1147.43	121.172
1149.24	36.1488
1151.06	111.169
1152.87	88.4647
1154.68	153.018
1156.5	100.226
1158.31	114.792
1160.12	63.6284
1161.93	118.756
1163.74	142.13
1165.55	131.742
1167.36	172.331
1169.17	183.02
1170.98	205.778
1172.79	188.909
1174.59	231.227
1176.4	189.195
1178.21	212.391
1180.01	154.059
1181.82	154.873
1183.62	122.833
1185.42	146.922
1187.23	62.7063
1189.03	73.6319
1190.83	102.552
1192.63	109.273
1194.44	86.7415
1196.24	159.977
1198.04	136.602
1199.84	156.782
1201.64	155.905
1203.43	153.045
1205.23	137.932
1207.03	163.184
1208.83	161.803
1210.62	159.134
1212.42	183.714
1214.21	166.488
1216.01	147.181
1217.8	179.797
1219.6	148.194
1221.39	207.111
1223.18	183.164
1224.97	173.077
1226.77	211.485
1228.56	169.066
1230.35	148.893
1232.14	166.327
1233.93	213.254
1235.71	226.684
1237.5	166.055
1239.29	128.825
1241.08	166.59
1242.86	153.531
1244.65	125.151
1246.44	129.006
1248.22	84.2374
1250	105.142
1251.79	84.8305
1253.57	65.9029
1255.35	69.5791
1257.14	76.6638
1258.92	77.9334
1260.7	123.526
1262.48	68.2787
1264.26	134.717
1266.04	79.3305
1267.82	97.6401
1269.6	72.0407
1271.37	49.8526
1273.15	61.1711
1274.93	27.1864
1276.71	28.3493
1278.48	60.6173
1280.26	42.3067
1282.03	58.3758
1283.8	77.6754
1285.58	95.1817
1287.35	63.2213
1289.12	37.2286
1290.9	128.567
1292.67	121.475
1294.44	89.978
1296.21	155.957
1297.98	37.4427
1299.75	63.1459
1301.52	79.6549
1303.28	33.8364
1305.05	44.4709
1306.82	116.636
1308.59	72.5542
1310.35	61.886
1312.12	75.6133
1313.88	104.642
1315.65	103.305
1317.41	30.0303
1319.17	91.6121
1320.94	89.3612
1322.7	63.8647
1324.46	111.289
1326.22	76.6239
1327.98	52.923
1329.74	12.8223
1331.5	33.1529
1333.26	35.1729
1335.02	-19.2519
1336.78	5.1272
1338.53	22.583
1340.29	-38.3675
1342.05	-29.8644
1343.8	-11.3055
1345.56	-52.9192
1347.31	-17.9758
1349.07	-13.8571
1350.82	1.6173
1352.57	-14.8208
1354.33	-6.14568
1356.08	-22.7406
1357.83	-2.47138
1359.58	-43.6732
1361.33	-4.68252
1363.08	4.36054
1364.83	-27.3414
1366.58	-12.4706
1368.33	21.842
1370.08	67.3971
1371.82	-29.7195
1373.57	-0.615744
1375.32	-37.178
1377.06	-13.747
1378.81	15.6096
1380.55	59.1486
1382.3	-23.5432
1384.04	50.7827
1385.78	45.0109
1387.53	5.09743
1389.27	-15.9036
1391.01	-16.0975
1392.75	0.473347
1394.49	-7.33719
1396.23	15.9175
1397.97	82.3937
1399.71	24.3436
1401.44	35.627
1403.18	46.7749
1404.92	2.45728
1406.66	5.99538
1408.39	48.3005
1410.13	39.3007
1411.86	37.2729
1413.6	17.3206
1415.33	-8.50596
1417.06	15.5991
1418.8	39.701
1420.53	17.093
1422.26	21.5295
1423.99	59.9662
1425.72	51.9095
1427.45	91.5473
1429.18	55.6026
1430.91	65.8759
1432.64	-0.567534
1434.37	68.0986
1436.1	39.6551
1437.82	56.652
1439.55	32.5695
1441.28	8.94088
1443	-18.1666
1444.73	-61.5627
1446.45	3.15277
1448.18	5.29324
1449.9	-43.3549
1451.62	6.95742
1453.35	-2.41472
1455.07	-9.81212
1456.79	-11.3087
1458.51	-9.78724
1460.23	11.4315
1461.95	-26.7259
1463.67	11.5206
1465.39	0.10312
1467.1	20.9677
1468.82	41.7925
1470.54	71.3457
1472.26	8.10288
1473.97	29.9697
1475.69	40.37
1477.4	25.6886
1479.12	-3.36892
1480.83	66.5826
1482.54	25.1507
1484.26	21.9613
1485.97	8.06815
1487.68	52.1563
1489.39	83.6407
1491.1	95.5332
1492.81	86.661
1494.52	117.867
1496.23	145.793
1497.94	94.5993
1499.65	137.728
1501.36	132.534
1503.06	135.316
1504.77	159.948
1506.48	138.423
1508.18	128.744
1509.89	113.036
1511.59	92.1641
1513.29	168.538
1515	146.073
1516.7	154.895
1518.4	171.461
1520.11	178.184
1521.81	240.988
1523.51	254.752
1525.21	282.32
1526.91	326.525
1528.61	320.596
1530.31	355.657
1532	331.806
1533.7	334.319
1535.4	365.17
1537.1	408.736
1538.79	368.455
1540.49	377.992
1542.18	381.68
1543.88	328.94
1545.57	327.875
1547.26	334.776
1548.96	313.837
1550.65	273.878
1552.34	332.203
1554.03	328.553
1555.72	350.988
1557.41	367.344
1559.1	317.561
1560.79	335.416
1562.48	333.944
1564.17	327.878
1565.86	298.035
1567.55	359.346
1569.23	335.994
1570.92	278.104
1572.6	342.915
1574.29	373.074
1575.97	390.826
1577.66	392.368
1579.34	381.587
1581.03	426.995
1582.71	455.113
1584.39	424.215
1586.07	420.083
1587.75	522.767
1589.43	453.085
1591.11	462.27
1592.79	397.065
1594.47	499.724
1596.15	492.764
1597.83	417.835
1599.5	402.963
1601.18	451.828
1602.86	451.688
1604.53	426.51
1606.21	448.388
1607.89	404.754
1609.56	402.315
1611.23	387.159
1612.91	387.074
1614.58	322.422
1616.25	310.328
1617.92	293.402
1619.59	355.019
1621.26	274.684
1622.94	271.296
1624.61	302.706
1626.27	305.785
1627.94	244.094
1629.61	258.354
1631.28	240.814
1632.95	227.727
1634.61	196.531
1636.28	182.635
1637.94	133.163
1639.61	170.318
1641.27	146.327
1642.94	145.272
1644.6	99.9246
1646.26	103.817
1647.93	114.461
1649.59	44.141
1651.25	15.5936
1652.91	76.8425
1654.57	43.8357
1656.23	32.5893
1657.89	22.3809
1659.55	70.8082
1661.21	28.9138
1662.87	-10.9348
1664.52	13.3678
1666.18	-17.1457
1667.84	29.4592
1669.49	14.6024
1671.15	2.54396
1672.8	36.7563
1674.46	42.9837
1676.11	43.9073
1677.76	-5.61954
1679.42	19.4921
1681.07	-10.6542
1682.72	-4.85255
1684.37	3.87292
1686.02	1.26712
1687.67	17.3574
1689.32	-3.52654
1690.97	44.164
1692.62	63.4492
1694.27	19.6655
1695.92	-10.7751
1697.56	2.25342
1699.21	-5.2013
