400.438	23.3774
402.477	31.1226
404.514	31.071
406.551	19.2128
408.587	13.0363
410.624	2.36085
412.66	-38.2339
414.694	30.8079
416.728	-32.6243
418.762	16.4698
420.794	19.9073
422.828	18.4348
424.859	-29.1151
426.89	-36.103
428.92	-40.8548
430.95	-37.3441
432.979	-24.529
435.01	-28.3739
437.038	-14.7541
439.065	2.31819
441.091	19.7351
443.118	-41.1183
445.144	11.4331
447.169	-26.8683
449.194	46.4254
451.217	-9.55249
453.241	0.941098
455.264	57.8968
457.285	-1.46907
459.308	2.66433
461.328	-0.623618
463.349	-1.32454
465.368	25.8306
467.388	34.2636
469.406	51.3665
471.424	-3.62229
473.441	1.78485
475.459	10.9826
477.475	33.0557
479.491	29.8526
481.505	72.797
483.52	8.55672
485.534	4.66783
487.547	20.9524
489.56	3.37174
491.571	8.8147
493.582	-28.7021
495.594	1.53496
497.604	7.69977
499.613	-13.129
501.623	42.6438
503.63	7.80693
505.639	-12.0904
507.645	-48.8694
509.653	-12.1571
511.658	-3.31359
513.663	11.4015
515.669	91.417
517.673	119.627
519.677	112.884
521.679	160.234
523.682	58.0253
525.684	30.8162
527.685	-4.29924
529.686	-59.933
531.686	-14.0846
533.686	-28.9229
535.685	5.60302
537.683	13.9029
539.68	-49.1859
541.678	-25.8536
543.675	-47.6278
545.67	-3.68963
547.666	19.6239
549.66	-4.14481
551.655	-22.8628
553.648	11.7726
555.641	-4.36027
557.634	10.3614
559.625	26.2944
561.616	24.4168
563.607	46.0162
565.597	43.3724
567.586	14.364
569.575	75.2206
571.563	14.621
573.551	33.3075
575.538	173.063
577.525	183.697
579.511	134.614
581.496	168.549
583.481	225.696
585.465	146.454
587.448	95.4957
589.432	41.2897
591.414	39.155
593.395	31.0201
595.377	-35.7696
597.357	-19.1068
599.337	-28.6284
601.317	7.83899
603.296	-31.3119
605.274	-45.8294
607.251	-31.9335
609.228	-19.7397
611.205	-55.7581
613.181	-39.3572
615.156	-10.3156
617.13	-24.7551
619.104	-16.8304
621.078	9.69675
623.052	-11.8189
625.023	-27.1563
626.995	19.9128
628.966	2.28568
630.937	85.8183
632.907	28.1821
634.876	14.0831
636.845	23.2237
638.813	30.3193
640.781	37.3355
642.748	45.2332
644.714	32.4167
646.68	57.6027
648.645	28.643
