3.167113247863247993e-01
3.413312179487180131e-01
3.335468162393162572e-01
3.744624786324786125e-01
3.803060512820512495e-01
4.035432777777777646e-01
4.090011324786325120e-01
4.585602136752136571e-01
5.029957264957264362e-01
4.989137179487179719e-01
5.285232905982906182e-01
5.816681623931623246e-01
5.952848290598291570e-01
6.288833333333333497e-01
6.114023504273504717e-01
6.346858974358975392e-01
6.268931623931623953e-01
6.635113247863246855e-01
6.102826923076922760e-01
6.082632478632478135e-01
6.424032051282050348e-01
6.679863247863248032e-01
6.346222222222221987e-01
6.895085470085470236e-01
7.099175213675213980e-01
7.416863247863246800e-01
7.607717948717949152e-01
7.450444444444443981e-01
7.750207264957265085e-01
7.437903846153847143e-01
7.174226495726496733e-01
7.240061965811968037e-01
6.822662393162393091e-01
6.086004273504274087e-01
6.068658119658119077e-01
5.912252136752136344e-01
5.833886752136753229e-01
6.031880341880342389e-01
6.308091880341880620e-01
5.854457264957264595e-01
6.192914529914529398e-01
6.051955128205127599e-01
5.504952991452991551e-01
5.768215811965812234e-01
5.441511965811965945e-01
5.354004273504272549e-01
5.267826923076923684e-01
4.849993162393161916e-01
4.761318376068376379e-01
4.882277777777778716e-01
4.411238675213675631e-01
4.712641025641025605e-01
4.601459017094016724e-01
4.226696367521368125e-01
4.390067307692308018e-01
4.621360470085470462e-01
4.421922435897435721e-01
4.312692521367521570e-01
4.619940170940171065e-01
4.923964957264957421e-01
4.954959401709401745e-01
4.909711538461538072e-01
5.042886752136752637e-01
5.254940170940171074e-01
4.683946367521367171e-01
4.856282692307692384e-01
4.648838034188034207e-01
4.527958760683760686e-01
4.051038888888889300e-01
4.095223931623930835e-01
3.674387970085469801e-01
3.497314102564103022e-01
4.027539102564102746e-01
3.702172222222222531e-01
3.392979294871794615e-01
3.190769871794872370e-01
3.226884615384615906e-01
3.056649999999999645e-01
3.151357264957265203e-01
3.350649358974358560e-01
3.226419871794871663e-01
3.201265811965812169e-01
2.908485683760683171e-01
2.721651709401709529e-01
2.809267094017094402e-01
2.727098290598289898e-01
2.849959401709401541e-01
3.112485470085469830e-01
3.347393589743589692e-01
3.196809188034188121e-01
3.572074145299145020e-01
3.899905769230769259e-01
4.358355213675214057e-01
4.365265811965811649e-01
4.729014529914529752e-01
4.862679700854700693e-01
4.799807692307692109e-01
5.201501495726496005e-01
5.448923076923076758e-01
5.434451495726496661e-01
5.434820085470085660e-01
5.871655982905982230e-01
6.074322649572648780e-01
6.395111111111111413e-01
7.248895299145298177e-01
7.401121794871793336e-01
8.038269230769229390e-01
8.190850427350427898e-01
8.302119658119656576e-01
9.593895299145299704e-01
9.148814102564103434e-01
9.919722222222221442e-01
9.623547008547009840e-01
9.890373931623932524e-01
9.718993589743590844e-01
9.666905982905982242e-01
9.077538461538461334e-01
9.130653846153845565e-01
8.646461538461538421e-01
8.418801282051283641e-01
8.399814102564102658e-01
8.118636752136751955e-01
8.183207264957265137e-01
8.090897435897435042e-01
7.832162393162394043e-01
7.403861111111111892e-01
7.114799145299145477e-01
6.558811965811965905e-01
6.242767094017094287e-01
5.990867521367522208e-01
5.755324786324786945e-01
5.245321581196581429e-01
5.149404700854700589e-01
5.239941452991453419e-01
5.074781837606837653e-01
4.849110470085470359e-01
4.655559188034188445e-01
4.636262820512820348e-01
4.456642521367520926e-01
4.716230555555556148e-01
4.466920512820513056e-01
4.379188034188034040e-01
4.402925641025641212e-01
4.446608974358974842e-01
4.833043803418803352e-01
4.898331837606837436e-01
4.825236538461538105e-01
5.503967948717948255e-01
4.973158034188033816e-01
5.012270299145299424e-01
5.467523504273503754e-01
